batch_size_frames,count,frequency,frequency_percent
11,1,1.076739203e-06,0.00010767392
21,42,4.52230465259e-05,0.00452230465
22,986,0.00106166485416,0.106166485
23,3705,0.00398931874711,0.398931875
24,5819,0.00626554542224,0.626554542
25,12284,0.0132266643696,1.32266644
26,11423,0.0122995919158,1.22995919
27,22885,0.0246411766606,2.46411767
28,59039,0.0635696058058,6.35696058
29,99380,0.107006341994,10.7006342
30,100079,0.107758982697,10.7758983
31,53895,0.0580308593456,5.80308593
32,27750,0.0298795128832,2.98795129
33,35791,0.0385375728145,3.85375728
34,33456,0.0360233867755,3.60233868
35,131,0.000141052835593,0.0141052836
36,1,1.076739203e-06,0.00010767392
37,1,1.076739203e-06,0.00010767392
38,2,2.153478406e-06,0.000215347841
39,2,2.153478406e-06,0.000215347841
40,4,4.30695681199e-06,0.000430695681
41,3,3.23021760899e-06,0.000323021761
42,3,3.23021760899e-06,0.000323021761
43,4,4.30695681199e-06,0.000430695681
44,8,8.61391362398e-06,0.000861391362
45,8,8.61391362398e-06,0.000861391362
46,13,1.3997609639e-05,0.00139976096
47,7,7.53717442098e-06,0.000753717442
48,22,2.36882624659e-05,0.00236882625
49,34,3.66091329019e-05,0.00366091329
50,49,5.27602209469e-05,0.00527602209
51,57,6.13741345709e-05,0.00613741346
52,66,7.10647873978e-05,0.00710647874
53,97,0.000104443702691,0.0104443703
54,102,0.000109827398706,0.0109827399
55,121,0.000130285443563,0.0130285444
56,137,0.000147513270811,0.0147513271
57,209,0.000225038493427,0.0225038493
58,222,0.000239036103065,0.0239036103
59,225,0.000242266320674,0.0242266321
60,237,0.00025518719111,0.0255187191
61,308,0.000331635674523,0.0331635675
62,363,0.000390856330688,0.0390856331
63,349,0.000375781981846,0.0375781982
64,366,0.000394086548297,0.0394086548
65,424,0.000456537422071,0.0456537422
66,468,0.000503913947003,0.0503913947
67,642,0.000691266568324,0.0691266568
68,736,0.000792480053406,0.0792480053
69,810,0.000872158754428,0.0872158754
70,743,0.000800017227827,0.0800017228
71,600,0.000646043521799,0.0646043522
72,570,0.000613741345709,0.0613741346
73,492,0.000529755687875,0.0529755688
74,516,0.000555597428747,0.0555597429
75,484,0.000521141774251,0.0521141774
76,478,0.000514681339033,0.0514681339
77,498,0.000536216123093,0.0536216123
78,501,0.000539446340702,0.0539446341
79,489,0.000526525470266,0.052652547
80,500,0.000538369601499,0.0538369601
81,491,0.000528678948672,0.0528678949
82,605,0.000651427217814,0.0651427218
83,718,0.000773098747752,0.0773098748
84,667,0.000718185048399,0.0718185048
85,593,0.000638506347378,0.0638506347
86,495,0.000532985905484,0.0532985905
87,451,0.000485609380552,0.0485609381
88,478,0.000514681339033,0.0514681339
89,485,0.000522218513454,0.0522218513
90,453,0.000487762858958,0.0487762859
91,483,0.000520065035048,0.0520065035
92,553,0.000595436779258,0.0595436779
93,472,0.000508220903815,0.0508220904
94,449,0.000483455902146,0.0483455902
95,454,0.000488839598161,0.0488839598
96,448,0.000482379162943,0.0482379163
97,448,0.000482379162943,0.0482379163
98,462,0.000497453511785,0.0497453512
99,547,0.00058897634404,0.0588976344
100,570,0.000613741345709,0.0613741346
101,555,0.000597590257664,0.0597590258
102,559,0.000601897214476,0.0601897214
103,543,0.000584669387228,0.0584669387
104,580,0.000624508737739,0.0624508738
105,571,0.000614818084912,0.0614818085
106,805,0.000866775058413,0.0866775058
107,1046,0.00112626920634,0.112626921
108,1087,0.00117041551366,0.117041551
109,1039,0.00111873203191,0.111873203
110,1127,0.00121348508178,0.121348508
111,1163,0.00125224769309,0.125224769
112,1434,0.0015440440171,0.154404402
113,2044,0.00220085493093,0.220085493
114,2527,0.00272091996598,0.272091997
115,2111,0.00227299645753,0.227299646
116,2212,0.00238174711703,0.238174712
117,2152,0.00231714276485,0.231714276
118,2049,0.00220623862694,0.220623863
119,1747,0.00188106338764,0.188106339
120,1822,0.00196181882786,0.196181883
121,2158,0.00232360320007,0.23236032
122,2489,0.00268000387626,0.268000388
123,2446,0.00263370409053,0.263370409
124,2409,0.00259386474002,0.259386474
125,2337,0.00251633951741,0.251633952
126,2330,0.00250880234298,0.250880234
127,2752,0.00296318628665,0.296318629
128,18401,0.0198130780744,1.98130781
129,6531,0.00703218373478,0.703218373
130,9907,0.0106672552841,1.06672553
131,14971,0.0161198626081,1.61198626
132,14777,0.0159109752027,1.59109752
133,11109,0.0119614958061,1.19614958
134,8748,0.00941931454782,0.941931455
135,7596,0.00817891098597,0.817891099
136,6505,0.0070041885155,0.700418852
137,6349,0.00683621719983,0.68362172
138,5280,0.00568518299183,0.568518299
139,5027,0.00541276797347,0.541276797
140,4634,0.00498960946669,0.498960947
141,4188,0.00450938378215,0.450938378
142,3817,0.00410991353784,0.410991354
143,3764,0.00405284636008,0.405284636
144,3741,0.00402808135841,0.402808136
145,3667,0.00394840265739,0.394840266
146,4139,0.00445662356121,0.445662356
147,4034,0.00434356594489,0.434356594
148,4091,0.00440494007946,0.440494008
149,4105,0.00442001442831,0.442001443
150,4146,0.00446416073563,0.446416074
151,4277,0.00460521357122,0.460521357
152,4281,0.00460952052803,0.460952053
153,4343,0.00467627835862,0.467627836
154,4334,0.00466658770579,0.466658771
155,4037,0.0043467961625,0.434679616
156,3618,0.00389564243645,0.389564244
157,3438,0.00370182937991,0.370182938
158,3428,0.00369106198788,0.369106199
159,3364,0.00362215067888,0.362215068
160,3441,0.00370505959751,0.37050596
161,3449,0.00371367351114,0.371367351
162,3313,0.00356723697953,0.356723698
163,3192,0.00343695153597,0.343695154
164,3177,0.00342080044792,0.342080045
165,3039,0.00327221043791,0.327221044
166,2840,0.00305793933651,0.305793934
167,3023,0.00325498261066,0.325498261
168,3007,0.00323775478341,0.323775478
169,2600,0.00279952192779,0.279952193
170,8844,0.00952268151131,0.952268151
171,2461,0.00264985517858,0.264985518
172,2110,0.00227191971833,0.227191972
173,2235,0.0024065121187,0.240651212
174,2062,0.00222023623658,0.222023624
175,2113,0.00227514993593,0.227514994
176,2226,0.00239682146587,0.239682147
177,1888,0.00203288361526,0.203288362
178,1732,0.00186491229959,0.18649123
179,1714,0.00184553099394,0.184553099
180,1723,0.00185522164676,0.185522165
181,1643,0.00176908251053,0.176908251
182,1674,0.00180246142582,0.180246143
183,1714,0.00184553099394,0.184553099
184,1597,0.00171955250719,0.171955251
185,1676,0.00180461490422,0.18046149
186,2356,0.00253679756226,0.253679756
187,1485,0.00159895771645,0.159895772
188,1730,0.00186275882119,0.186275882
189,1597,0.00171955250719,0.171955251
190,1409,0.00151712553702,0.151712554
191,1645,0.00177123598893,0.177123599
192,1702,0.0018326101235,0.183261012
193,1385,0.00149128379615,0.14912838
194,1607,0.00173031989922,0.17303199
195,1372,0.00147728618651,0.147728619
196,1125,0.00121133160337,0.12113316
197,1246,0.00134161704694,0.134161705
198,1145,0.00123286638743,0.123286639
199,765,0.000823705490293,0.082370549
200,939,0.00101105811161,0.101105811
201,900,0.000969065282698,0.0969065283
202,858,0.000923842236172,0.0923842236
203,1129,0.00121563856018,0.121563856
204,19913,0.0214411077493,2.14411077
205,427,0.00045976763968,0.045976764
206,390,0.000419928289169,0.0419928289
207,398,0.000428542202793,0.0428542203
208,387,0.00041669807156,0.0416698072
209,394,0.000424235245981,0.0424235246
210,428,0.000460844378883,0.0460844379
211,385,0.000414544593154,0.0414544593
212,436,0.000469458292507,0.0469458293
213,418,0.000450076986853,0.0450076987
214,446,0.000480225684537,0.0480225685
215,431,0.000464074596492,0.0464074596
216,415,0.000446846769244,0.0446846769
217,424,0.000456537422071,0.0456537422
218,387,0.00041669807156,0.0416698072
219,397,0.00042746546359,0.0427465464
220,399,0.000429618941996,0.0429618942
221,364,0.000391933069891,0.039193307
222,338,0.000363937850613,0.0363937851
223,365,0.000393009809094,0.0393009809
224,374,0.000402700461921,0.0402700462
225,401,0.000431772420402,0.043177242
226,369,0.000397316765906,0.0397316766
227,402,0.000432849159605,0.043284916
228,372,0.000400546983515,0.0400546984
229,409,0.000440386334026,0.0440386334
230,340,0.000366091329019,0.0366091329
231,328,0.000353170458583,0.0353170459
232,337,0.00036286111141,0.0362861111
233,299,0.000321945021696,0.0321945022
234,385,0.000414544593154,0.0414544593
235,359,0.000386549373876,0.0386549374
236,420,0.000452230465259,0.0452230465
237,335,0.000360707633004,0.0360707633
238,311,0.000334865892132,0.0334865892
239,284,0.000305793933651,0.0305793934
240,313,0.000337019370538,0.0337019371
241,291,0.000313331108072,0.0313331108
242,291,0.000313331108072,0.0313331108
243,268,0.000288566106403,0.0288566106
244,304,0.000327328717711,0.0327328718
245,305,0.000328405456914,0.0328405457
246,339,0.000365014589816,0.036501459
247,412,0.000443616551635,0.0443616552
248,389,0.000418851549966,0.041885155
249,350,0.000376858721049,0.0376858721
250,368,0.000396240026703,0.0396240027
251,430,0.000462997857289,0.0462997857
252,492,0.000529755687875,0.0529755688
253,549,0.000591129822446,0.0591129822
254,703,0.000756947659707,0.075694766
255,546,0.000587899604837,0.0587899605
256,5739,0.006179406286,0.617940629
257,442,0.000475918727725,0.0475918728
258,298,0.000320868282493,0.0320868282
259,285,0.000306870672854,0.0306870673
260,265,0.000285335888794,0.0285335889
261,234,0.000251956973501,0.0251956974
262,270,0.000290719584809,0.0290719585
263,299,0.000321945021696,0.0321945022
264,254,0.000273491757561,0.0273491758
265,276,0.000297180020027,0.029718002
266,273,0.000293949802418,0.0293949802
267,228,0.000245496538283,0.0245496538
268,302,0.000325175239305,0.0325175239
269,257,0.00027672197517,0.0276721975
270,302,0.000325175239305,0.0325175239
271,279,0.000300410237636,0.0300410238
272,272,0.000292873063215,0.0292873063
273,267,0.0002874893672,0.0287489367
274,265,0.000285335888794,0.0285335889
275,232,0.000249803495095,0.0249803495
276,222,0.000239036103065,0.0239036103
277,198,0.000213194362194,0.0213194362
278,203,0.000218578058209,0.0218578058
279,175,0.000188429360525,0.0188429361
280,160,0.00017227827248,0.0172278272
281,150,0.00016151088045,0.016151088
282,107,0.000115211094721,0.0115211095
283,132,0.000142129574796,0.0142129575
284,116,0.000124901747548,0.0124901748
285,110,0.00011844131233,0.0118441312
286,92,9.90600066758e-05,0.00990600067
287,111,0.000119518051533,0.0119518052
288,89,9.58297890668e-05,0.00958297891
289,123,0.000132438921969,0.0132438922
290,84,9.04460930518e-05,0.00904460931
291,87,9.36763106608e-05,0.00936763107
292,301,0.000324098500102,0.03240985
293,80,8.61391362398e-05,0.00861391362
294,100,0.0001076739203,0.010767392
295,92,9.90600066758e-05,0.00990600067
296,103,0.000110904137909,0.0110904138
297,109,0.000117364573127,0.0117364573
298,91,9.79832674728e-05,0.00979832675
299,108,0.000116287833924,0.0116287834
300,122,0.000131362182766,0.0131362183
301,139,0.000149666749217,0.0149666749
302,118,0.000127055225954,0.0127055226
303,144,0.000155050445232,0.0155050445
304,152,0.000163664358856,0.0163664359
305,155,0.000166894576465,0.0166894576
306,164,0.000176585229292,0.0176585229
307,170,0.00018304566451,0.0183045665
308,161,0.000173355011683,0.0173355012
309,191,0.000205657187773,0.0205657188
310,210,0.00022611523263,0.0226115233
311,189,0.000203503709367,0.0203503709
312,192,0.000206733926976,0.0206733927
313,212,0.000228268711036,0.0228268711
314,168,0.000180892186104,0.0180892186
315,169,0.000181968925307,0.0181968925
316,125,0.000134592400375,0.01345924
317,158,0.000170124794074,0.0170124794
318,139,0.000149666749217,0.0149666749
319,136,0.000146436531608,0.0146436532
320,114,0.000122748269142,0.0122748269
321,116,0.000124901747548,0.0124901748
