batch_size_frames,count,frequency,frequency_percent
57,1,5.42587709303e-06,0.000542587709
112,2,1.08517541861e-05,0.00108517542
113,19,0.000103091664768,0.0103091665
114,73,0.000396089027791,0.0396089028
115,134,0.000727067530466,0.072706753
116,142,0.000770474547211,0.0770474547
117,136,0.000737919284652,0.0737919285
118,155,0.00084101094942,0.0841010949
119,145,0.00078675217849,0.0786752178
120,188,0.00102006489349,0.102006489
121,216,0.00117198945209,0.117198945
122,228,0.00123709997721,0.123709998
123,212,0.00115028594372,0.115028594
124,253,0.00137274690454,0.13727469
125,292,0.00158435611117,0.158435611
126,376,0.00204012978698,0.204012979
127,442,0.00239823767512,0.239823768
128,888,0.00481817885861,0.481817886
129,676,0.00366789291489,0.366789291
130,241,0.00130763637942,0.130763638
131,199,0.00107974954151,0.107974954
132,252,0.00136732102744,0.136732103
133,352,0.00190990873675,0.190990874
134,396,0.00214864732884,0.214864733
135,427,0.00231684951872,0.231684952
136,556,0.00301678766373,0.301678766
137,794,0.00430814641187,0.430814641
138,1041,0.00564833805385,0.564833805
139,1465,0.00794890994129,0.794890994
140,1326,0.00719471302536,0.719471303
141,1248,0.0067714946121,0.677149461
142,3868,0.0209872925958,2.09872926
143,1712,0.00928910158327,0.928910158
144,1853,0.0100541502534,1.00541503
145,2296,0.0124578138056,1.24578138
146,3285,0.0178240062506,1.78240063
147,4367,0.0236948052653,2.36948053
148,5916,0.0320994888824,3.20994889
149,6723,0.0364781716965,3.64781717
150,6544,0.0355069396968,3.55069397
151,5304,0.0287788521014,2.87788521
152,3897,0.0211446430315,2.1144643
153,3082,0.0167225532007,1.67225532
154,2859,0.015512582609,1.55125826
155,2806,0.015225011123,1.52250111
156,2230,0.0120997059175,1.20997059
157,1829,0.00992392920316,0.99239292
158,1851,0.0100432984992,1.00432985
159,1303,0.00706991785222,0.706991785
160,884,0.00479647535024,0.479647535
161,684,0.00371129993163,0.371129993
162,577,0.00313073108268,0.313073108
163,666,0.00361363414396,0.361363414
164,959,0.00520341613222,0.520341613
165,1428,0.00774815248885,0.774815249
166,1560,0.00846436826513,0.846436827
167,1231,0.00667925470152,0.66792547
168,1239,0.00672266171827,0.672266172
169,2462,0.013358509403,1.33585094
170,5212,0.0282796714089,2.82796714
171,354,0.00192076049093,0.192076049
172,146,0.000792178055583,0.0792178056
173,12,6.51105251164e-05,0.00651105251
175,1,5.42587709303e-06,0.000542587709
176,1,5.42587709303e-06,0.000542587709
179,1,5.42587709303e-06,0.000542587709
180,1,5.42587709303e-06,0.000542587709
181,2,1.08517541861e-05,0.00108517542
184,1,5.42587709303e-06,0.000542587709
185,1,5.42587709303e-06,0.000542587709
193,1,5.42587709303e-06,0.000542587709
194,1,5.42587709303e-06,0.000542587709
196,1,5.42587709303e-06,0.000542587709
197,1,5.42587709303e-06,0.000542587709
202,3,1.62776312791e-05,0.00162776313
204,1,5.42587709303e-06,0.000542587709
205,1,5.42587709303e-06,0.000542587709
207,1,5.42587709303e-06,0.000542587709
208,1,5.42587709303e-06,0.000542587709
210,1,5.42587709303e-06,0.000542587709
218,1,5.42587709303e-06,0.000542587709
226,1,5.42587709303e-06,0.000542587709
228,2,1.08517541861e-05,0.00108517542
229,1,5.42587709303e-06,0.000542587709
231,1,5.42587709303e-06,0.000542587709
235,1,5.42587709303e-06,0.000542587709
242,1,5.42587709303e-06,0.000542587709
247,1,5.42587709303e-06,0.000542587709
249,1,5.42587709303e-06,0.000542587709
253,1,5.42587709303e-06,0.000542587709
255,3,1.62776312791e-05,0.00162776313
257,1,5.42587709303e-06,0.000542587709
259,1,5.42587709303e-06,0.000542587709
261,2,1.08517541861e-05,0.00108517542
268,2,1.08517541861e-05,0.00108517542
269,1,5.42587709303e-06,0.000542587709
270,1,5.42587709303e-06,0.000542587709
271,2,1.08517541861e-05,0.00108517542
274,1,5.42587709303e-06,0.000542587709
275,2,1.08517541861e-05,0.00108517542
276,2,1.08517541861e-05,0.00108517542
277,1,5.42587709303e-06,0.000542587709
278,2,1.08517541861e-05,0.00108517542
279,1,5.42587709303e-06,0.000542587709
280,1,5.42587709303e-06,0.000542587709
281,4,2.17035083721e-05,0.00217035084
282,2,1.08517541861e-05,0.00108517542
