batch_size_frames,count,frequency,frequency_percent
228,2,2.17244900176e-05,0.002172449
229,18,0.000195520410158,0.019552041
230,27,0.000293280615238,0.0293280615
231,43,0.000467076535378,0.0467076535
232,45,0.000488801025396,0.0488801025
233,52,0.000564836740458,0.056483674
234,47,0.000510525515414,0.0510525515
235,19,0.000206382655167,0.0206382655
236,26,0.000282418370229,0.028241837
237,23,0.000249831635202,0.0249831635
238,33,0.00035845408529,0.0358454085
239,48,0.000521387760422,0.052138776
240,47,0.000510525515414,0.0510525515
241,55,0.000597423475484,0.0597423475
242,53,0.000575698985466,0.0575698985
243,44,0.000477938780387,0.047793878
244,56,0.000608285720493,0.060828572
245,57,0.000619147965502,0.0619147966
246,51,0.000553974495449,0.0553974495
247,65,0.000706045925572,0.0706045926
248,62,0.000673459190546,0.0673459191
249,58,0.00063001021051,0.0630010211
250,71,0.000771219395625,0.0771219396
251,63,0.000684321435554,0.0684321436
252,88,0.000955877560774,0.0955877561
253,101,0.00109708674589,0.109708675
254,125,0.0013577806261,0.135778063
255,144,0.00156416328127,0.156416328
256,361,0.00392127044818,0.392127045
257,100,0.00108622450088,0.10862245
258,169,0.00183571940649,0.183571941
259,160,0.00173795920141,0.17379592
260,50,0.00054311225044,0.054311225
261,25,0.00027155612522,0.0271556125
262,23,0.000249831635202,0.0249831635
263,40,0.000434489800352,0.04344898
264,63,0.000684321435554,0.0684321436
265,68,0.000738632660598,0.0738632661
266,110,0.00119484695097,0.119484695
267,109,0.00118398470596,0.118398471
268,93,0.00101018878582,0.101018879
269,90,0.000977602050792,0.0977602051
270,77,0.000836392865677,0.0836392866
271,73,0.000792943885642,0.0792943886
272,107,0.00116226021594,0.116226022
273,137,0.00148812756621,0.148812757
274,167,0.00181399491647,0.181399492
275,200,0.00217244900176,0.2172449
276,257,0.00279159696726,0.279159697
277,347,0.00376919901805,0.376919902
278,337,0.00366057656797,0.366057657
279,431,0.00468162759879,0.46816276
280,378,0.00410592861333,0.410592861
281,339,0.00368230105798,0.368230106
282,286,0.00310660207252,0.310660207
283,280,0.00304142860246,0.30414286
284,1432,0.0155547348526,1.55547349
285,467,0.00507266841911,0.507266842
286,329,0.00357367860789,0.357367861
287,434,0.00471421433382,0.471421433
288,438,0.00475766331385,0.475766331
289,424,0.00460559188373,0.460559188
290,454,0.00493145923399,0.493145923
291,609,0.00661510721036,0.661510721
292,677,0.00735373987096,0.735373987
293,763,0.00828789294171,0.828789294
294,1008,0.0109491429689,1.0949143
295,1213,0.0131759031957,1.31759032
296,1461,0.0158697399579,1.586974
297,1756,0.0190741022355,1.90741022
298,1778,0.0193130716256,1.93130716
299,1835,0.0199322195911,1.99322196
300,1778,0.0193130716256,1.93130716
301,1695,0.0184115052899,1.84115053
302,1476,0.016032673633,1.60326736
303,1322,0.0143598879016,1.43598879
304,963,0.0104603419435,1.04603419
305,842,0.00914601029741,0.91460103
306,730,0.00792943885642,0.792943886
307,645,0.00700614803067,0.700614803
308,667,0.00724511742087,0.724511742
309,716,0.0077773674263,0.777736743
310,700,0.00760357150616,0.760357151
311,691,0.00750581130108,0.75058113
312,586,0.00636527557516,0.636527558
313,510,0.00553974495449,0.553974495
314,441,0.00479025004888,0.479025005
315,475,0.00515956637918,0.515956638
316,509,0.00552888270948,0.552888271
317,417,0.00452955616867,0.452955617
318,337,0.00366057656797,0.366057657
319,267,0.00290021941735,0.290021942
320,257,0.00279159696726,0.279159697
321,213,0.00231365818687,0.231365819
322,176,0.00191175512155,0.191175512
323,145,0.00157502552628,0.157502553
324,119,0.00129260715605,0.129260716
325,109,0.00118398470596,0.118398471
326,147,0.00159675001629,0.159675002
327,169,0.00183571940649,0.183571941
328,210,0.00228107145185,0.228107145
329,251,0.00272642349721,0.27264235
330,333,0.00361712758793,0.361712759
331,396,0.00430144902348,0.430144902
332,413,0.00448610718863,0.448610719
333,402,0.00436662249354,0.436662249
334,338,0.00367143881297,0.367143881
335,263,0.00285677043731,0.285677044
336,261,0.0028350459473,0.283504595
337,349,0.00379092350807,0.379092351
338,541,0.00587647454976,0.587647455
339,797,0.00865720927201,0.865720927
340,974,0.0105798266386,1.05798266
341,1524,0.0165540613934,1.65540614
342,72,0.000782081640633,0.0782081641
343,74,0.000803806130651,0.0803806131
344,55,0.000597423475484,0.0597423475
345,12,0.000130346940106,0.013034694
346,1,1.08622450088e-05,0.0010862245
348,1,1.08622450088e-05,0.0010862245
349,1,1.08622450088e-05,0.0010862245
360,1,1.08622450088e-05,0.0010862245
361,1,1.08622450088e-05,0.0010862245
365,1,1.08622450088e-05,0.0010862245
370,1,1.08622450088e-05,0.0010862245
372,1,1.08622450088e-05,0.0010862245
373,1,1.08622450088e-05,0.0010862245
380,1,1.08622450088e-05,0.0010862245
398,1,1.08622450088e-05,0.0010862245
401,1,1.08622450088e-05,0.0010862245
403,1,1.08622450088e-05,0.0010862245
409,1,1.08622450088e-05,0.0010862245
412,1,1.08622450088e-05,0.0010862245
416,1,1.08622450088e-05,0.0010862245
421,1,1.08622450088e-05,0.0010862245
440,1,1.08622450088e-05,0.0010862245
441,1,1.08622450088e-05,0.0010862245
450,1,1.08622450088e-05,0.0010862245
466,1,1.08622450088e-05,0.0010862245
471,1,1.08622450088e-05,0.0010862245
474,1,1.08622450088e-05,0.0010862245
477,3,3.25867350264e-05,0.0032586735
480,1,1.08622450088e-05,0.0010862245
488,1,1.08622450088e-05,0.0010862245
492,1,1.08622450088e-05,0.0010862245
496,2,2.17244900176e-05,0.002172449
505,1,1.08622450088e-05,0.0010862245
508,1,1.08622450088e-05,0.0010862245
514,1,1.08622450088e-05,0.0010862245
515,2,2.17244900176e-05,0.002172449
519,1,1.08622450088e-05,0.0010862245
527,1,1.08622450088e-05,0.0010862245
528,1,1.08622450088e-05,0.0010862245
553,1,1.08622450088e-05,0.0010862245
557,1,1.08622450088e-05,0.0010862245
559,1,1.08622450088e-05,0.0010862245
568,1,1.08622450088e-05,0.0010862245
571,1,1.08622450088e-05,0.0010862245
572,1,1.08622450088e-05,0.0010862245
578,2,2.17244900176e-05,0.002172449
579,1,1.08622450088e-05,0.0010862245
580,1,1.08622450088e-05,0.0010862245
584,2,2.17244900176e-05,0.002172449
585,1,1.08622450088e-05,0.0010862245
588,1,1.08622450088e-05,0.0010862245
589,3,3.25867350264e-05,0.0032586735
590,1,1.08622450088e-05,0.0010862245
592,2,2.17244900176e-05,0.002172449
593,2,2.17244900176e-05,0.002172449
595,1,1.08622450088e-05,0.0010862245
596,2,2.17244900176e-05,0.002172449
598,4,4.34489800352e-05,0.004344898
599,2,2.17244900176e-05,0.002172449
600,4,4.34489800352e-05,0.004344898
602,1,1.08622450088e-05,0.0010862245
603,1,1.08622450088e-05,0.0010862245
604,3,3.25867350264e-05,0.0032586735
605,5,5.4311225044e-05,0.0054311225
606,2,2.17244900176e-05,0.002172449
607,1,1.08622450088e-05,0.0010862245
608,2,2.17244900176e-05,0.002172449
610,3,3.25867350264e-05,0.0032586735
611,2,2.17244900176e-05,0.002172449
612,3,3.25867350264e-05,0.0032586735
613,3,3.25867350264e-05,0.0032586735
614,2,2.17244900176e-05,0.002172449
615,1,1.08622450088e-05,0.0010862245
616,2,2.17244900176e-05,0.002172449
617,2,2.17244900176e-05,0.002172449
618,2,2.17244900176e-05,0.002172449
619,5,5.4311225044e-05,0.0054311225
620,6,6.51734700528e-05,0.00651734701
621,4,4.34489800352e-05,0.004344898
622,4,4.34489800352e-05,0.004344898
623,5,5.4311225044e-05,0.0054311225
624,4,4.34489800352e-05,0.004344898
625,2,2.17244900176e-05,0.002172449
626,4,4.34489800352e-05,0.004344898
627,3,3.25867350264e-05,0.0032586735
628,5,5.4311225044e-05,0.0054311225
629,9,9.77602050792e-05,0.00977602051
630,5,5.4311225044e-05,0.0054311225
631,6,6.51734700528e-05,0.00651734701
632,4,4.34489800352e-05,0.004344898
633,2,2.17244900176e-05,0.002172449
634,5,5.4311225044e-05,0.0054311225
635,5,5.4311225044e-05,0.0054311225
636,6,6.51734700528e-05,0.00651734701
637,4,4.34489800352e-05,0.004344898
638,4,4.34489800352e-05,0.004344898
639,3,3.25867350264e-05,0.0032586735
640,2,2.17244900176e-05,0.002172449
641,5,5.4311225044e-05,0.0054311225
642,5,5.4311225044e-05,0.0054311225
643,5,5.4311225044e-05,0.0054311225
644,4,4.34489800352e-05,0.004344898
645,4,4.34489800352e-05,0.004344898
646,3,3.25867350264e-05,0.0032586735
647,3,3.25867350264e-05,0.0032586735
648,3,3.25867350264e-05,0.0032586735
649,8,8.68979600704e-05,0.00868979601
650,3,3.25867350264e-05,0.0032586735
651,9,9.77602050792e-05,0.00977602051
652,3,3.25867350264e-05,0.0032586735
653,2,2.17244900176e-05,0.002172449
654,4,4.34489800352e-05,0.004344898
655,7,7.60357150616e-05,0.00760357151
656,2,2.17244900176e-05,0.002172449
657,5,5.4311225044e-05,0.0054311225
658,4,4.34489800352e-05,0.004344898
659,3,3.25867350264e-05,0.0032586735
660,5,5.4311225044e-05,0.0054311225
662,3,3.25867350264e-05,0.0032586735
663,4,4.34489800352e-05,0.004344898
664,8,8.68979600704e-05,0.00868979601
665,4,4.34489800352e-05,0.004344898
666,7,7.60357150616e-05,0.00760357151
667,11,0.000119484695097,0.0119484695
669,7,7.60357150616e-05,0.00760357151
670,4,4.34489800352e-05,0.004344898
671,3,3.25867350264e-05,0.0032586735
672,4,4.34489800352e-05,0.004344898
673,13,0.000141209185114,0.0141209185
674,6,6.51734700528e-05,0.00651734701
675,7,7.60357150616e-05,0.00760357151
676,8,8.68979600704e-05,0.00868979601
677,5,5.4311225044e-05,0.0054311225
678,4,4.34489800352e-05,0.004344898
679,5,5.4311225044e-05,0.0054311225
680,3,3.25867350264e-05,0.0032586735
681,9,9.77602050792e-05,0.00977602051
682,10,0.000108622450088,0.010862245
683,9,9.77602050792e-05,0.00977602051
684,6,6.51734700528e-05,0.00651734701
685,12,0.000130346940106,0.013034694
686,15,0.000162933675132,0.0162933675
687,11,0.000119484695097,0.0119484695
688,22,0.000238969390194,0.023896939
689,15,0.000162933675132,0.0162933675
690,12,0.000130346940106,0.013034694
691,19,0.000206382655167,0.0206382655
692,18,0.000195520410158,0.019552041
693,16,0.000173795920141,0.017379592
694,15,0.000162933675132,0.0162933675
695,23,0.000249831635202,0.0249831635
696,16,0.000173795920141,0.017379592
697,11,0.000119484695097,0.0119484695
698,7,7.60357150616e-05,0.00760357151
699,9,9.77602050792e-05,0.00977602051
700,8,8.68979600704e-05,0.00868979601
701,8,8.68979600704e-05,0.00868979601
702,11,0.000119484695097,0.0119484695
703,9,9.77602050792e-05,0.00977602051
704,13,0.000141209185114,0.0141209185
705,12,0.000130346940106,0.013034694
706,13,0.000141209185114,0.0141209185
707,10,0.000108622450088,0.010862245
708,3,3.25867350264e-05,0.0032586735
709,9,9.77602050792e-05,0.00977602051
710,9,9.77602050792e-05,0.00977602051
711,8,8.68979600704e-05,0.00868979601
712,9,9.77602050792e-05,0.00977602051
713,5,5.4311225044e-05,0.0054311225
714,9,9.77602050792e-05,0.00977602051
715,3,3.25867350264e-05,0.0032586735
716,10,0.000108622450088,0.010862245
