batch_size_frames,count,frequency,frequency_percent
135,2,1.30255822435e-05,0.00130255822
136,9,5.86151200959e-05,0.00586151201
137,40,0.000260511644871,0.0260511645
138,87,0.000566612827593,0.0566612828
139,109,0.000709894232272,0.0709894232
140,111,0.000722919814516,0.0722919815
141,91,0.00059266399208,0.0592663992
142,71,0.000462408169645,0.046240817
143,128,0.000833637263586,0.0833637264
144,133,0.000866201219194,0.0866201219
145,147,0.000957380294899,0.0957380295
146,147,0.000957380294899,0.0957380295
147,166,0.00108112332621,0.108112333
148,174,0.00113322565519,0.113322566
149,165,0.00107461053509,0.107461054
150,189,0.00123091752201,0.123091752
151,232,0.00151096754025,0.151096754
152,302,0.00196686291877,0.196686292
153,736,0.00479341426562,0.479341427
154,314,0.00204501641223,0.204501641
155,485,0.00315870369406,0.315870369
156,154,0.00100296983275,0.100296983
157,108,0.00070338144115,0.0703381441
158,152,0.000989944250508,0.0989944251
159,205,0.00133512217996,0.133512218
160,256,0.00166727452717,0.166727453
161,281,0.00183009430522,0.183009431
162,263,0.00171286406502,0.171286407
163,353,0.00229901526598,0.229901527
164,446,0.00290470484031,0.290470484
165,604,0.00393372583754,0.393372584
166,874,0.00569217944042,0.569217944
167,1013,0.00659745740635,0.659745741
168,930,0.00605689574324,0.605689574
169,912,0.00593966550305,0.59396655
170,2711,0.0176561767311,1.76561767
171,1207,0.00786093888397,0.786093888
172,1215,0.00791304121294,0.791304121
173,1207,0.00786093888397,0.786093888
174,1580,0.0102902099724,1.029021
175,2084,0.0135726566978,1.35726567
176,2665,0.0173565883395,1.73565883
177,3598,0.0234330224561,2.34330225
178,4373,0.0284804355755,2.84804356
179,4691,0.0305515031522,3.05515032
180,4678,0.0304668368676,3.04668369
181,4058,0.0264289063721,2.64289064
182,3102,0.0202026780597,2.02026781
183,2335,0.0152073672693,1.52073673
184,1999,0.0130190694524,1.30190695
185,1897,0.012354764758,1.23547648
186,1959,0.0127585578075,1.27585578
187,1717,0.0111824623561,1.11824624
188,1368,0.00890949825457,0.890949825
189,1290,0.00840150054707,0.840150055
190,1195,0.00778278539051,0.778278539
191,847,0.00551633408013,0.551633408
192,632,0.00411608398895,0.411608399
193,470,0.00306101182723,0.306101183
194,397,0.00258557807534,0.258557808
195,394,0.00256603970197,0.25660397
196,484,0.00315219090293,0.31521909
197,703,0.0045784921586,0.457849216
198,932,0.00606992132548,0.606992133
199,1118,0.00728130047413,0.728130047
200,1042,0.00678632834888,0.678632835
201,749,0.0048780805502,0.487808055
202,967,0.00629786901474,0.629786901
203,1793,0.0116774344813,1.16774345
204,4210,0.0274188506226,2.74188506
205,355,0.00231204084823,0.231204085
206,155,0.00100948262387,0.100948262
207,42,0.000273537227114,0.0273537227
218,1,6.51279112176e-06,0.000651279112
220,1,6.51279112176e-06,0.000651279112
225,1,6.51279112176e-06,0.000651279112
226,1,6.51279112176e-06,0.000651279112
230,1,6.51279112176e-06,0.000651279112
231,1,6.51279112176e-06,0.000651279112
232,1,6.51279112176e-06,0.000651279112
235,1,6.51279112176e-06,0.000651279112
